run,obs_timestep,server_rtc_enabled,server_rtc_real_delay,current_p,server_first_p,server_end_p,server_max_p,image_variant,offline_first_mean,offline_end_mean,offline_max_mean,delta_end_server_minus_offline,delta_first_server_minus_offline,offline_end_minus_current_p,server_end_minus_current_p
recorded_obs-0629-nonrtc,17,False,,0.20614763615740078,0.21489602039336392,0.7762031567857473,0.8017618044625008,server_jpeg_bgr_q90,0.18644816232958855,0.630398799975336,0.6362997106025705,0.14580435681041126,0.028447858063775366,0.4242511638179352,0.5700555206283464
recorded_obs-0629-nonrtc,19,False,,0.17053824309607532,0.14701526329689854,0.6599918534907532,0.6599918534907532,saved_rgb,0.1536781491828036,0.5107494303011424,0.5201922212776153,0.14924242318961078,-0.006662885885905051,0.34021118720506704,0.48945361039467783
recorded_obs-0629-nonrtc,19,False,,0.17053824309607532,0.14701526329689854,0.6599918534907532,0.6599918534907532,server_jpeg_bgr_q90,0.1566601630042385,0.5016796312868181,0.515319119762999,0.15831222220393504,-0.009644899707339949,0.3311413881907428,0.48945361039467783
recorded_obs-0629-nonrtc,36,False,,0.1682719234075056,0.1415029744016199,0.3400919835019328,0.5594725391166644,<not_replayed>,,,,,,,
recorded_obs-0629-nonrtc,38,False,,0.22385009136982234,0.2945128689681383,0.8289808858318855,0.8289808858318855,saved_rgb,0.23165433761136311,0.8458045323988828,0.8467019244883494,-0.016823646566997308,0.06285853135677516,0.6219544410290604,0.6051307944620631
recorded_obs-0629-nonrtc,38,False,,0.22385009136982234,0.2945128689681383,0.8289808858318855,0.8289808858318855,server_jpeg_bgr_q90,0.2336443002615171,0.8357397020599617,0.8371769200515878,-0.006758816228076281,0.06086856870662116,0.6118896106901394,0.6051307944620631
recorded_obs-0629-nonrtc,55,False,,0.5475861509143433,0.5934819405221704,0.7581061474936425,0.8876467467724751,<not_replayed>,,,,,,,
recorded_obs-0629-nonrtc,57,False,,0.5957862876653489,0.6442381395895577,0.8519406493075428,0.8781600154905204,saved_rgb,0.6344899400472812,0.6845047115500404,0.8895434571745382,0.16743593775750232,0.009748199542276459,0.08871842388469153,0.25615436164219385
recorded_obs-0629-nonrtc,57,False,,0.5957862876653489,0.6442381395895577,0.8519406493075428,0.8781600154905204,server_jpeg_bgr_q90,0.632603391797619,0.6461698304443492,0.8881321344256425,0.2057708188631936,0.011634747791938627,0.05038354277900026,0.25615436164219385
recorded_obs-0629-nonrtc,74,False,,0.7598898576949129,0.7997585361171817,0.7277664039671904,1.0068588131599727,saved_rgb,0.7931545415731489,0.6529096239472398,0.9581892537948657,0.07485678001995055,0.006603994544032821,-0.10698023374767307,-0.03212345372772252
recorded_obs-0629-nonrtc,74,False,,0.7598898576949129,0.7997585361171817,0.7277664039671904,1.0068588131599727,server_jpeg_bgr_q90,0.788927217895859,0.6057705009360002,0.9467335863485523,0.12199590303119023,0.010831318221322772,-0.15411935675891275,-0.03212345372772252
recorded_obs-0629-nonrtc,76,False,,0.7382348984189078,0.7660062686843659,0.6911118887236963,0.9497846217693137,<not_replayed>,,,,,,,
recorded_obs-0629-nonrtc,93,False,,0.8827913643964939,0.8618901103195993,0.752151790566364,0.9269498160645804,saved_rgb,0.887071825650094,0.6221836410036701,0.9042327264040786,0.12996814956269398,-0.025181715330494736,-0.2606077233928238,-0.1306395738301298
recorded_obs-0629-nonrtc,93,False,,0.8827913643964939,0.8618901103195993,0.752151790566364,0.9269498160645804,server_jpeg_bgr_q90,0.8862058437890461,0.5742303429193927,0.9051045453735689,0.17792144764697138,-0.02431573346944682,-0.3085610214771012,-0.1306395738301298
recorded_obs-0629-nonrtc,95,False,,0.9109585817799516,0.9100611235221137,0.6763285536420625,0.9563058507061212,saved_rgb,0.9079517408263292,0.7801709763468331,0.9334731241090559,-0.10384242270477062,0.002109382695784423,-0.13078760543311851,-0.23463002813788914
recorded_obs-0629-nonrtc,95,False,,0.9109585817799516,0.9100611235221137,0.6763285536420625,0.9563058507061212,server_jpeg_bgr_q90,0.9093824963909019,0.7425616761161802,0.935735746196988,-0.06623312247411772,0.0006786271312118064,-0.1683969056637714,-0.23463002813788914
recorded_obs-0629-nonrtc,112,False,,0.8697232058560765,0.8863233705583486,0.5699886883924091,0.9133181200880125,saved_rgb,0.8783895487683655,0.6353804874123913,0.8957718382806922,-0.06539179901998216,0.007933821789983142,-0.23434271844368526,-0.2997345174636674
recorded_obs-0629-nonrtc,112,False,,0.8697232058560765,0.8863233705583486,0.5699886883924091,0.9133181200880125,server_jpeg_bgr_q90,0.8778654967166929,0.6613623580200383,0.9003496158466161,-0.09137366962762916,0.00845787384165575,-0.20836084783603825,-0.2997345174636674
recorded_obs-0629-nonrtc,114,False,,0.8817253088885694,0.8887494788814874,0.8349071442953194,0.8991500913009712,saved_rgb,0.891446043148246,0.713666794549866,0.9164614133736201,0.12124034974545339,-0.002696564266758683,-0.16805851433870334,-0.046818164593249945
recorded_obs-0629-nonrtc,114,False,,0.8817253088885694,0.8887494788814874,0.8349071442953194,0.8991500913009712,server_jpeg_bgr_q90,0.8916970509396057,0.7223063482722093,0.9195278098012432,0.11260079602311013,-0.002947572058118353,-0.15941896061636007,-0.046818164593249945
recorded_obs-0629-nonrtc,131,False,,0.8252742800360342,0.8328419938367762,0.6639402450331551,0.908533157892592,saved_rgb,0.8338192044224163,0.5877085457464937,0.8681214851128802,0.0762316992866614,-0.0009772105856401536,-0.23756573428954053,-0.16133403500287913
recorded_obs-0629-nonrtc,131,False,,0.8252742800360342,0.8328419938367762,0.6639402450331551,0.908533157892592,server_jpeg_bgr_q90,0.8345969199140543,0.5779048065073413,0.8713475417666039,0.08603543852581375,-0.0017549260772781183,-0.24736947352869287,-0.16133403500287913
recorded_obs-0629-nonrtc,148,False,,0.802149313868991,0.8665876960515637,0.8579680965652144,0.9558542634811207,saved_rgb,0.8238082281119727,0.8355936288878555,0.9688447992674153,0.022374467677358956,0.042779467939590976,0.03344431501886447,0.055818782696223423
recorded_obs-0629-nonrtc,148,False,,0.802149313868991,0.8665876960515637,0.8579680965652144,0.9558542634811207,server_jpeg_bgr_q90,0.8266216361028846,0.8023043482231234,0.9767416446240343,0.05566374834209109,0.03996605994867908,0.0001550343541323329,0.055818782696223423
recorded_obs-0629-nonrtc,150,False,,0.8557599123378069,0.8873275650322942,0.9076911048533662,0.9538291668418686,saved_rgb,0.8577570471303417,0.809739696761387,0.9645846519989922,0.09795140809197922,0.02957051790195242,-0.04602021557641989,0.05193119251555933
recorded_obs-0629-nonrtc,150,False,,0.8557599123378069,0.8873275650322942,0.9076911048533662,0.9538291668418686,server_jpeg_bgr_q90,0.8567184671813356,0.792179013370043,0.9662941074871452,0.1155120914833232,0.030609097850958555,-0.06358089896776387,0.05193119251555933
recorded_obs-0629-nonrtc,167,False,,0.8825127619531514,0.8961784930760834,0.8667824430193515,0.9149506661481175,saved_rgb,0.8876768461375393,0.748962732492805,0.924933178279731,0.1178197105265465,0.00850164693854416,-0.13355002946034644,-0.015730318933799947
recorded_obs-0629-nonrtc,167,False,,0.8825127619531514,0.8961784930760834,0.8667824430193515,0.9149506661481175,server_jpeg_bgr_q90,0.8890412025637902,0.7845823549182003,0.9350269867648159,0.0822000881011512,0.007137290512293282,-0.09793040703495115,-0.015730318933799947
recorded_obs-0629-nonrtc,169,False,,0.9118225304978208,0.9188939498821561,0.8645863412475817,0.9490074712872693,saved_rgb,0.9093063792033542,0.8007148300356984,0.9370731541862554,0.06387151121188328,0.009587570678801893,-0.11110770046212237,-0.04723618925023909
recorded_obs-0629-nonrtc,169,False,,0.9118225304978208,0.9188939498821561,0.8645863412475817,0.9490074712872693,server_jpeg_bgr_q90,0.9132663901497512,0.8494787762299791,0.9579678589385011,0.015107565017602576,0.005627559732404919,-0.06234375426784167,-0.04723618925023909
recorded_obs-0629-nonrtc,186,False,,0.9272147217462414,0.949828406674803,0.8742914982083396,0.9677112115823553,saved_rgb,0.9324618227834189,0.8767218071691623,0.9716890163126694,-0.002430308960822636,0.017366583891384013,-0.05049291457707916,-0.0529232235379018
recorded_obs-0629-nonrtc,186,False,,0.9272147217462414,0.949828406674803,0.8742914982083396,0.9677112115823553,server_jpeg_bgr_q90,0.9337916506138473,0.8828105604821316,0.9783262294829436,-0.008519062273791955,0.01603675606095567,-0.04440416126410984,-0.0529232235379018
recorded_obs-0629-nonrtc,203,False,,0.9005777574378805,0.9301629341395081,0.86105102239211,0.9360933346845002,saved_rgb,0.9028047215977679,0.7863190954443581,0.9324703685769921,0.07473192694775188,0.0273582125417402,-0.11425866199352241,-0.039526735045770534
recorded_obs-0629-nonrtc,203,False,,0.9005777574378805,0.9301629341395081,0.86105102239211,0.9360933346845002,server_jpeg_bgr_q90,0.9029605487269026,0.7990765325231548,0.9360916704740097,0.06197448986895515,0.027202385412605556,-0.10150122491472569,-0.039526735045770534
recorded_obs-0629-nonrtc,205,False,,0.8974789772413436,0.8999750357432816,0.7849915108193564,0.9029355286529603,saved_rgb,0.8942414045392649,0.7023722288631604,0.9123030541317222,0.08261928195619594,0.005733631204016709,-0.1951067483781832,-0.11248746642198726
recorded_obs-0629-nonrtc,205,False,,0.8974789772413436,0.8999750357432816,0.7849915108193564,0.9029355286529603,server_jpeg_bgr_q90,0.8951854227399648,0.7080841856993865,0.9146186848716322,0.0769073251199699,0.004789613003316817,-0.18939479154195715,-0.11248746642198726
recorded_obs-0629-rtc2,0,True,7.0,0.0,0.005247266861216681,0.0998349807464457,0.2758634649469954,saved_rgb,0.00599653111840124,0.16917534391917993,0.2865815851164565,-0.06934036317273423,-0.0007492642571845587,0.16917534391917993,0.0998349807464457
recorded_obs-0629-rtc2,0,True,7.0,0.0,0.005247266861216681,0.0998349807464457,0.2758634649469954,server_jpeg_bgr_q90,0.007047853059979141,0.12028033629237853,0.2568491747684043,-0.020445355545932825,-0.0018005861987624603,0.12028033629237853,0.0998349807464457
recorded_obs-0629-rtc2,0,True,3.0,0.0,0.10270686773871908,0.1288436063343985,0.3202752789543583,saved_rgb,0.00599653111840124,0.16917534391917993,0.2865815851164565,-0.040331737584781424,0.09671033662031783,0.16917534391917993,0.1288436063343985
recorded_obs-0629-rtc2,0,True,3.0,0.0,0.10270686773871908,0.1288436063343985,0.3202752789543583,server_jpeg_bgr_q90,0.007047853059979141,0.12028033629237853,0.2568491747684043,0.008563270042019983,0.09565901467873994,0.12028033629237853,0.1288436063343985
recorded_obs-0629-rtc2,15,True,3.0,0.2915760222455798,0.290462598418411,0.8293135276380608,0.8293135276380608,saved_rgb,0.26273661204367926,0.6229201834800484,0.6504964337473736,0.20639334415801236,0.027725986374731726,0.3313441612344686,0.5377375053924809
recorded_obs-0629-rtc2,15,True,3.0,0.2915760222455798,0.290462598418411,0.8293135276380608,0.8293135276380608,server_jpeg_bgr_q90,0.2601687647372971,0.5546935750102961,0.5901142820061341,0.2746199526277646,0.03029383368111388,0.2631175527647163,0.5377375053924809
recorded_obs-0629-rtc2,17,True,3.0,0.2829262201883843,0.29572932931732915,0.6166872938923799,0.6166872938923799,saved_rgb,0.2564733235090194,0.6407355551144546,0.6788247836922008,-0.024048261222074707,0.039256005808309735,0.35780933492607025,0.33376107370399555
recorded_obs-0629-rtc2,17,True,3.0,0.2829262201883843,0.29572932931732915,0.6166872938923799,0.6166872938923799,server_jpeg_bgr_q90,0.2581676946984449,0.5621330650802988,0.6055152378207702,0.05455422881208105,0.03756163461888423,0.2792068448919145,0.33376107370399555
recorded_obs-0629-rtc2,32,True,3.0,0.4028996293395554,0.45230125283495787,0.8657161203801373,0.8891224765345614,saved_rgb,0.3872071684140422,0.6716861671066472,0.8095477535876515,0.19402995327349015,0.06509408442091569,0.26878653776709177,0.4628164910405819
recorded_obs-0629-rtc2,32,True,3.0,0.4028996293395554,0.45230125283495787,0.8657161203801373,0.8891224765345614,server_jpeg_bgr_q90,0.3870697222299747,0.5892154974648816,0.7648920078599464,0.2765006229152558,0.06523153060498316,0.18631586812532613,0.4628164910405819
recorded_obs-0629-rtc2,34,True,3.0,0.38490542258911303,0.32468500705169184,0.9227369274591426,0.9227369274591426,saved_rgb,0.3796143924041805,0.7087785005642783,0.8060211066925529,0.21395842689486433,-0.05492938535248865,0.32387307797516524,0.5378315048700295
recorded_obs-0629-rtc2,34,True,3.0,0.38490542258911303,0.32468500705169184,0.9227369274591426,0.9227369274591426,server_jpeg_bgr_q90,0.3806092967289101,0.7798981729947317,0.8467376754277103,0.14283875446441086,-0.05592428967721824,0.3949927504056187,0.5378315048700295
recorded_obs-0629-rtc2,49,True,3.0,0.5866487420611353,0.5984022770366,0.9150137399867766,0.9647575769647404,saved_rgb,0.6224688512066117,0.7925456293328251,0.8911690676364599,0.12246811065395147,-0.02406657417001168,0.20589688727168987,0.32836499792564133
recorded_obs-0629-rtc2,49,True,3.0,0.5866487420611353,0.5984022770366,0.9150137399867766,0.9647575769647404,server_jpeg_bgr_q90,0.6223503519738502,0.8411817209252718,0.9144377299528095,0.07383201906150483,-0.023948074937250263,0.2545329788641365,0.32836499792564133
recorded_obs-0629-rtc2,51,True,3.0,0.6633048483594627,0.6822747796789069,0.8370133825611946,0.9216801799546191,<not_replayed>,,,,,,,
recorded_obs-0629-rtc2,66,True,3.0,0.8449998763626125,0.8276624103813733,0.9004519861659971,0.9873479980135893,saved_rgb,0.8566280456215614,0.8727679010959264,0.9814902950171123,0.027684085070070696,-0.028965635240188026,0.027768024733313856,0.05545210980338455
recorded_obs-0629-rtc2,66,True,3.0,0.8449998763626125,0.8276624103813733,0.9004519861659971,0.9873479980135893,server_jpeg_bgr_q90,0.8539134233191611,0.8897978366735544,0.9862747860055494,0.0106541494924427,-0.026251012937787754,0.04479796031094185,0.05545210980338455
recorded_obs-0629-rtc2,68,True,3.0,0.8570795222054656,0.8546230678064616,0.9635889488796232,0.9744864597381513,saved_rgb,0.8657330192207804,0.8440445051394319,0.9513544406739957,0.11954444374019135,-0.011109951414318808,-0.013035017066033716,0.10650942667415764
recorded_obs-0629-rtc2,68,True,3.0,0.8570795222054656,0.8546230678064616,0.9635889488796232,0.9744864597381513,server_jpeg_bgr_q90,0.8657525017397985,0.8361085808103639,0.9550961164405398,0.12748036806925933,-0.011129433933336874,-0.020970941395101694,0.10650942667415764
recorded_obs-0629-rtc2,83,True,3.0,0.9527234390250109,0.9244247969696543,0.8538644020577344,0.9634129642905298,saved_rgb,0.9496155487939169,0.8732118256832744,0.9875825217783509,-0.019347423625539983,-0.02519075182426256,-0.07951161334173651,-0.09885903696727649
recorded_obs-0629-rtc2,83,True,3.0,0.9527234390250109,0.9244247969696543,0.8538644020577344,0.9634129642905298,server_jpeg_bgr_q90,0.9482624039950449,0.8670962692286635,0.9866672335273525,-0.013231867170929057,-0.023837607025390617,-0.08562716979634744,-0.09885903696727649
recorded_obs-0629-rtc2,85,True,3.0,0.9498130433645308,0.9309181665244542,0.8791661243289042,0.9995555578493328,saved_rgb,0.9482015475940667,0.8674734914680942,0.9891538011681966,0.011692632860810015,-0.01728338106961247,-0.0823395518964366,-0.07064691903562659
recorded_obs-0629-rtc2,85,True,3.0,0.9498130433645308,0.9309181665244542,0.8791661243289042,0.9995555578493328,server_jpeg_bgr_q90,0.9492183668367223,0.8806724330764867,0.9934035818815576,-0.0015063087475825077,-0.01830020031226809,-0.06914061028804408,-0.07064691903562659
recorded_obs-0629-rtc2,100,True,3.0,0.9617871052103965,0.9376023830889342,0.8629764213382185,0.9851597439614426,saved_rgb,0.9491611062393377,0.8736594340452386,0.9895476412976999,-0.0106830127070201,-0.011558723150403516,-0.08812767116515785,-0.09881068387217795
recorded_obs-0629-rtc2,100,True,3.0,0.9617871052103965,0.9376023830889342,0.8629764213382185,0.9851597439614426,server_jpeg_bgr_q90,0.9478646082212764,0.8673385906580592,0.9882015421294849,-0.004362169319840681,-0.010262225132342206,-0.09444851455233727,-0.09881068387217795
recorded_obs-0629-rtc2,102,True,3.0,0.9671480088360324,0.9563616855833235,0.8154022363665626,0.9814080750755736,saved_rgb,0.9562786927892339,0.8860513682990442,0.9981818848790377,-0.07064913193248157,8.299279408952032e-05,-0.08109664053698817,-0.15174577246946974
recorded_obs-0629-rtc2,102,True,3.0,0.9671480088360324,0.9563616855833235,0.8154022363665626,0.9814080750755736,server_jpeg_bgr_q90,0.9536613750846629,0.8746109393314127,0.994240943319616,-0.059208702964850035,0.0027003104986605964,-0.0925370695046197,-0.15174577246946974
recorded_obs-0629-rtc2,117,True,3.0,0.8854211421630945,0.8846731767175559,0.8555157197117799,0.8982861514445118,saved_rgb,0.8911680506136672,0.7308008191344656,0.9149666894300893,0.12471490057731427,-0.006494873896111364,-0.15462032302862894,-0.029905422451314667
recorded_obs-0629-rtc2,117,True,3.0,0.8854211421630945,0.8846731767175559,0.8555157197117799,0.8982861514445118,server_jpeg_bgr_q90,0.8883020976412798,0.7132275236516334,0.9121534920353283,0.14228819606014642,-0.0036289209237239106,-0.1721936185114611,-0.029905422451314667
recorded_obs-0629-rtc2,119,True,3.0,0.8892755912485293,0.8850400917936235,0.7773126160221594,0.9170084511227061,saved_rgb,0.8943892635529946,0.7328029364470645,0.9168677439289971,0.044509679575094885,-0.009349171759371111,-0.15647265480146477,-0.11196297522636989
recorded_obs-0629-rtc2,119,True,3.0,0.8892755912485293,0.8850400917936235,0.7773126160221594,0.9170084511227061,server_jpeg_bgr_q90,0.8963575040876706,0.7262646804668457,0.9211427311860705,0.05104793555531373,-0.011317412294047036,-0.16301091078168362,-0.11196297522636989
recorded_obs-0629-rtc2,134,True,3.0,0.8564593182015685,0.835008696438981,0.5523645744347776,0.9077018226847882,saved_rgb,0.8718997930162985,0.7454762367241332,0.9410423371849899,-0.1931116622893556,-0.036891096577317484,-0.1109830814774353,-0.3040947437667909
recorded_obs-0629-rtc2,134,True,3.0,0.8564593182015685,0.835008696438981,0.5523645744347776,0.9077018226847882,server_jpeg_bgr_q90,0.8722434904797078,0.7859994062911415,0.944521300181842,-0.2336348318563639,-0.037234794040726826,-0.070459911910427,-0.3040947437667909
recorded_obs-0629-rtc2,136,True,3.0,0.8705562486231931,0.8708483143213239,0.6326887687496409,0.8972533072207527,saved_rgb,0.8838205916440126,0.6878603642311791,0.9130834499057974,-0.05517159548153827,-0.012972277322688686,-0.182695884392014,-0.23786747987355228
recorded_obs-0629-rtc2,136,True,3.0,0.8705562486231931,0.8708483143213239,0.6326887687496409,0.8972533072207527,server_jpeg_bgr_q90,0.8839938410505616,0.6788614184425413,0.9115910116575897,-0.04617264969290047,-0.013145526729237633,-0.1916948301806518,-0.23786747987355228
recorded_obs-0629-rtc2,151,True,3.0,0.8859041439961104,0.8950973880423877,0.8722567863194042,0.9028257363991903,saved_rgb,0.8964988756910518,0.737733074579504,0.9214361649165538,0.1345237117399002,-0.0014014876486641015,-0.1481710694166064,-0.013647357676706218
recorded_obs-0629-rtc2,151,True,3.0,0.8859041439961104,0.8950973880423877,0.8722567863194042,0.9028257363991903,server_jpeg_bgr_q90,0.8990252433646582,0.7214098939497953,0.9260090338095832,0.1508468923696089,-0.003927855322270468,-0.16449425004631513,-0.013647357676706218
