run,policy,obs_timestep,current_p,image_variant,ablation,p_first_mean,p_first_std,p_end_mean,p_end_std,p_max_mean,first_dist_current_mean,chunk_step_mean,n,end_minus_current_p,first_minus_current_p
recorded_obs-0629-01,new_latest,151,0.45630274731149434,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,91.82927582831967,2.9552656412124634,20,-0.433399848767951,-0.45790795235395754
recorded_obs-0629-01,new_latest,153,0.44399400131658134,saved_rgb,current_image_current_state,0.44270268638621807,0.016132090425992642,0.7722528750252097,0.14517293757175537,0.8097335421511186,3.2454991629993613,3.6723000764846803,20,0.32825887370862833,-0.0012913149303632743
recorded_obs-0629-01,new_latest,153,0.44399400131658134,saved_rgb,current_image_start_state,0.007605786466226607,0.01688117129238159,0.07756727458355614,0.04189657347882434,0.22050957871357632,89.68836120604651,3.6051556944847105,20,-0.36642672673302523,-0.4363882148503547
recorded_obs-0629-01,new_latest,153,0.44399400131658134,saved_rgb,start_image_current_state,0.444002256755582,0.012262635257416945,0.8363289526648309,0.07658980459799088,0.8502204133639575,4.118352079814446,3.6238935947418214,20,0.3923349513482495,8.255439000681708e-06
recorded_obs-0629-01,new_latest,153,0.44399400131658134,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,91.00104013440982,3.44540354013443,20,-0.4022369761414016,-0.44372309095191326
recorded_obs-0629-01,new_latest,153,0.44399400131658134,server_jpeg_bgr_q90,current_image_current_state,0.44286365449892057,0.015132422507054667,0.7160506985302231,0.21553451247071723,0.8207387136130178,3.132526347713585,3.8401785135269164,20,0.27205669721364173,-0.0011303468176607767
recorded_obs-0629-01,new_latest,153,0.44399400131658134,server_jpeg_bgr_q90,current_image_start_state,0.006392796779695249,0.016035254840304814,0.06019030296471596,0.03125922506999387,0.1765697603841297,89.8585066669302,3.3450469255447386,20,-0.3838036983518654,-0.4376012045368861
recorded_obs-0629-01,new_latest,153,0.44399400131658134,server_jpeg_bgr_q90,start_image_current_state,0.4438320418349845,0.010839374779683185,0.8732798531889866,0.05668527570603428,0.8878230147152097,4.335821705787938,3.8185957074165344,20,0.42928585187240526,-0.0001619594815968628
recorded_obs-0629-01,new_latest,153,0.44399400131658134,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,91.25460408504868,2.9552656412124634,20,-0.421091102773038,-0.44559920635904454
recorded_obs-0629-01,new_latest,238,0.15266815474202117,saved_rgb,current_image_current_state,0.18366716387111603,0.03093079763421864,0.7450331164747948,0.13844789968465218,0.7704404822626143,6.928245344346182,4.4124752402305605,20,0.5923649617327735,0.030999009129094868
